TYPE,DIST,LICNO,SS,ADR,INFO,EXPDATE,LPS_Id
TP,98,2798000017,No Record,"2/F &3/F, INDOOR SWIMMING POOL & COASTAL RESEARCH LABORATORY BUILDING,THE HKUST, DD 227, LOT 846, & EXTENSION, CLEAR WATER BAY ROAD, SAI KUNG, NEW TERRITORIES",,2018-03-02,0
TP,98,2798000026,No Record,"TKOTL 55, OCEAN SHORES, PHASE II, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-05-12,0
TP,98,2798000035,No Record,"PO LEUNG KUK WONG WING SHU PRIMARY SCHOOL, 2 TONG YIN STREET, AREA 57, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-06-01,0
TP,98,2798000044,No Record,"PODIUM FLOOR, (PORTION), TSEUNG KWAN O PLAZA, 1 TONG TAK STREET, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-01-04,0
TP,98,2798000053,No Record,"CHINESE Y.M.C.A. CROWN LAND PERMITS-3439, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-03-31,0
TP,98,2798000062,No Record,"BELLA VISTA, DD 229, LOT 232, CLEAR WATER BAY, SAI KUNG, NEW TERRITORIES",,2018-03-31,0
TP,98,2798000071,No Record,"JUNK BAY TOWN LOT NO.6, HONG SING GARDEN, AREA 4, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-03-31,0
TP,98,2798000080,No Record,"CLUB MARINA COVE, DD 210, LOT 526, HO CHUNG, SAI KUNG, NEW TERRITORIES",,2018-03-31,0
TP,98,2798000099,No Record,"DD 224, LOT 392, SILVERSTRAND, SAI KUNG, NEW TERRITORIES",,2018-03-31,0
TP,98,2798000105,No Record,"DD 253, LOT 1209, RAZOR HILL ROAD, SAI KUNG, NEW TERRITORIES",,2018-03-31,0
TP,98,2798000114,No Record,"HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY, PHASE II, DD 227, LOT 846, SAI KUNG, NEW TERRITORIES",,2018-03-31,0
TP,98,2798000123,No Record,"CLEAR WATER BAY, 5 SILVERSTRAND BEACH ROAD, SAI KUNG, NEW TERRITORIES",,2018-03-31,0
TP,98,2798000132,No Record,"TSEUNG KWAN O TOWN LOT 18, WELL ON GARDEN, 9 YUK NGA LANE, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-05-14,0
TP,98,2798000141,No Record,"FINERY PARK, 7 YUK NGA LANE, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2017-12-26,0
TP,98,2798000150,No Record,"1 LAM SHING ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-06-16,0
TP,98,2798000169,No Record,"T.K.O.T.L. NO. 17, EAST POINT CITY, CHUNG WA ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-08-31,0
TP,98,2798000178,No Record,"HILLVIEW COURT, DD 253, LOT 1119, PAK SHEK WO, TSENG LAN SHUE, SAI KUNG, NEW TERRITORIES",,2018-05-11,0
TP,98,2798000187,No Record,"TKOTL 55, OCEAN SHORES, PHASE I, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-05-20,0
TP,98,2798000196,No Record,"PARK CENTRAL (RESIDENTIAL), 9 TONG TAK STREET, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2017-11-14,0
TP,98,2798000211,No Record,"DD 244, LOT 2160, HO CHUNG, SAI KUNG, NEW TERRITORIES",,2018-06-06,0
TP,98,2798000220,No Record,"LEVEL 1, THE TERRACES, LOTS 1971 AND 1972, SD2, FEI NGO SHAN ROAD, SAI KUNG, NEW TERRITORIES",,2018-03-31,0
TP,98,2798000239,No Record,"GREEN PARK, DD 253, LOT NO.1175, RAZOR HILL, CLEAR WATER BAY, SAI KUNG, NEW TERRITORIES",,2018-03-31,0
TP,98,2798000248,No Record,"BALMORAL GARDEN, 21 RAZOR HILL ROAD, SAI KUNG, NEW TERRITORIES",,2018-03-31,0
TP,98,2798000257,No Record,"GREENPEAK VILLA, DD 222, LOTS 21, 22, 31, 34, 35, SA & RP, WONG CHUK SHAN, SAI KUNG, NEW TERRITORIES",,2017-12-05,0
TP,98,2798000266,No Record,"PHASE 1, METRO CITY, 1 WAN HANG ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2017-11-11,0
TP,98,2798000275,No Record,"PORTION OF 5/F., TSEUNG KWANO INDUSTRIAL ESTATE, 8 CHUN YING ST., SAI KUNG, NEW TERRITORIES",,2018-09-17,0
TP,98,2798000284,No Record,"TKOTL 49, MARITIME BAY, AREA 37, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-05-27,0
TP,98,2798000293,No Record,"TOWN LOT NO. 51, OSCAR BY THE SEA, 8 PUNG LOI ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-07-23,0
TP,98,2798000318,PO LEUNG KUK JOCKEY CLUB PAK TAM CHUNG HOLIDAY CAMP,"SWIMMING POOL COMPLEX, DD 257, LOT 675, PAK TAM CHUNG HOLIDAY CAMP, SAI KUNG, NEW TERRITORIES",,2018-03-31,0
TP,98,2798000327,No Record,"THE RIVIERA, DD 243, LOT 1508, CLEAR WATER BAY, SAI KUNG, NEW TERRITORIES",,2018-03-31,0
TP,98,2798000336,No Record,"THE CLEARWATER BAY GOLF & COUNTRY CLUB, 139 TAI AU MUN ROAD, CLEARWATER BAY, SAI KUNG, NEW TERRITORIES",,2018-03-31,0
TP,98,2798000354,No Record,"GROUND LEVEL (BETWEEN RESIDENTIAL TOWER BLOCK 4 TO 7) AND BASEMENT, BAUHINIA GARDEN, 11 TONG CHUN STREET, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-07-26,0
TP,98,2798000372,No Record,"DD217, LOT 1125, PAK SHA WAN, SAI KUNG, NEW TERRITORIES",,2018-03-31,0
TP,98,2798000390,No Record,"HKFYG JOCKEY CLUB SAI KUNG OUTDOOR TRAINING CAMP, DD 256, STT NO. SX 1557, TAI MONG TSAI ROAD, SAI KUNG, NEW TERRITORIES",,2018-10-15,0
TP,98,2798000406,No Record,"LAS PINADAS, DD 223, LOT 245, 247-250, CLEARWATER BAY ROAD, SAI KUNG, NEW TERRITORIES",,2018-03-31,0
TP,98,2798000415,No Record,"THE PORTOFINO, DD 225, LOT 849, CLEARWATER BAY ROAD, SAI KUNG, NEW TERRITORIES",,2017-12-28,0
TP,98,2798000424,No Record,"LA CITE NOBLE, LOT NO. 40, 1 NGAN O ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-03-13,0
TP,98,2798000433,No Record,"TKOTL 23, NAN FUNG PLAZA, 8 PUI SHING ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-05-04,0
TP,98,2798000442,No Record,"TOWN LOT 34, THE 'METROPOLIS', 8 MAU YIP ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-07-12,0
TP,98,2798000451,No Record,"TKOTL 27, METRO CITY PHASE II, 8 YAN KING ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-08-15,0
TP,98,2798800019,No Record,"RESIDENCE OASIS, TKOTL 24, 15 PUI SHING ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-06-07,0
TP,98,2798800037,No Record,"RAZOR PARK, 30 RAZOR HILL ROAD, SAI KUNG, NEW TERRITORIES",,2018-10-02,0
TP,98,2798800046,No Record,"HEBE HAVEN,  DD 217, LOT 1184, SAI KUNG, NEW TERRITORIES",,2018-10-30,0
TP,98,2798800055,The Grandiose,"LEVEL 2 (PORTIONS) & PODIUM LEVEL (PORTION), THE GRANDIOSE, 9 TONG CHUN STREET, TSEUNG KWAN O, TKOTL NO. 75, SAI KUNG, NEW TERRITORIES",,2018-01-10,0
TP,98,2798800064,No Record,"L3/F., CLUBHOUSE AREA (INDOOR POOL), METRO TOWN, 8 KING LING ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-06-04,0
TP,98,2798800082,No Record,"METRO TOWN, L5/F OUTDOOR SWIMMING POOL &L3/F PORTION, 8 KING LING ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-08-28,0
TP,98,2798800091,"LOHAS PARK Phase I, The CAPITOL","L5 (PORTION) & L6 (PORTION), THE CAPITOL, LOHAS PARK, 1 LOHAS PARK ROAD, SAI KUNG, NEW TERRITORIES",,2018-03-02,0
TP,98,2798800107,"LOHAS PARK Phase I, The CAPITOL","L2 (PORTION), L3 (PORTION) & L5 (PORTION), THE CAPITOL, LOHAS PARK, NO.1 LOHAS PARK ROAD, SAI KUNG, NEW TERRITORIES",,2018-03-02,0
TP,98,2798800116,Hong Kong Disneyland Park,"1/F AND M/F, TOWER D, HONG KONG DESIGN INSTITUTE, 3 KING LING ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-09-07,0
TP,98,2798800125,Hong Kong Chinese Christian Churches Union Logos Academy,"1 KAN HOK LANE, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-08-30,0
TP,98,2798800134,No Record,"LEVEL 2 (PORTION), LEVEL 3 (PORTION) & LEVEL 5 (PORTION), LOHAS PARK II, TKOTL NO. 70, AREA 86, SITE AB, PHASE 3, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-10-13,0
TP,98,2798800143,No Record,"3/F (PORTION) & 5/F (PORTION), CROWNE PLAZA HONG KONG KOWLOON EAST, 3 TONG TAK STREET, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-01-24,0
TP,98,2798800152,CLUB HOUSE,"CLUBHOUSE AT 2/F (PORTION) AND 3/F (PORTION), THE WINGS, 9 TONG YIN STREET, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-05-09,0
TP,98,2798800161,No Record,"B1/F (PORTION), G/F (PORTION), 1/F (PORTION)  & 3/F (PORTION), THE WINGS II, 12 TONG CHUN STREET, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-07-27,0
TP,98,2798800170,No Record,"PODIUM G/F (PORTION) AND PODIUM 1/F (PORTION),8 SHEK KOK ROAD, TSEUNG KWAN O, NEW TERRITORIES",,2018-08-14,0
TP,98,2798800189,No Record,"LG/F (PORTION), HONG KONG GOLF & TENNIS ACADEMY, 81 TAI CHUNG HAU, SAI KUNG, NEW TERRITORIES",,2018-07-06,0
TP,98,2798800198,(No Record Found),"1/F (PORTION) & 2/F (PORTION) OF THE PARKSIDE, 18 TONG CHUN STREET, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-08-14,0
TP,98,2798800204,No Record,"G/F (PORTION) & LG1 (PORTION), HEMERA,1 LOHAS  PARK ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-09-27,0
TP,98,2798800213,No Record,"B2/F (PORTION), B1/F (PORTION) AND G/F (PORTION), TWIN PEAKS, 9 CHI SHIN STREET, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-11-09,0
TP,98,2798800222,No Record,"B/F (PORTION) & G/F (PORTION), TKOTL 117, AREA 66C2, 23 TONG YIN STREET,  TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-03-15,0
TP,98,2798800231,No Record,"2/F (PORTION) & 1/F (PORTION),THE BEAUMOUNT II, 6 SHEK KOK ROAD, TSEUNG KWAN O, NEW TERRITORIES",,2018-04-18,0
TP,98,2798800240,No Record,"G/F (PORTION), B1/F (PORTION) & B2/F (PORTION ) THE WINGS IIIA, 19 TONG YIN STREET, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-06-15,0
TP,98,2798800259,No Record,"PORTION OF LG/F AND PORTION OF BASEMENT, MOUNT PAVILIA, 663 CLEAR WATER BAY ROAD, SAI KUNG, NEW TERRITORIES",,2018-06-21,0
TP,98,2798800268,No Record,"1/F (PORTION) & 2/F (PORTION), THE WINGS IIIB, 19 CHI SHIN STREET, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-07-11,0
TP,51,2751023415,No Record,"DELIA MEMORIAL SCHOOL, 19 YUET WAH ST, KWUN TONG, KOWLOON",,2018-03-31,0
TP,51,2751023521,No Record,"SPORT CENTER-SWIMMING POOL, AREA 5 OF TELFORD GARDENS, KOWLOON BAY, KOWLOON",,2018-03-31,0
TP,51,2751095278,No Record,"RICHLAND GARDENS, 80 WANG KWONG RD, KLN BAY, KOWLOON",,2018-03-31,0
TP,51,2751151846,No Record,"PODIUM, TAK BO GARDEN, 3 NGAU TAU KOK RD, KWUN TONG, KOWLOON",,2018-03-31,0
TP,51,2751162734,No Record,"FULRICH GARDEN, 9 KUNG LOK ROAD, KWUN TONG, KOWLOON",,2018-05-05,0
TP,51,2751164457,No Record,"N.K.I.L.6055, PHASE 1,2 AND 4 OF LAGUNA CITY, CHA KWO LING ROAD, KWUN TONG, KOWLOON",,2018-08-19,0
TP,51,2751173260,No Record,"LAM TIN DEVELOPMENT, INTERCHANGE SITE, HONG KONG",,2017-12-17,0
TP,51,2751173604,No Record,"LAM TIN DEVELOPMENT, STATION SITE, ADJACENT TO BLOCK 17, SCENEWAY GARDEN, LAM TIN, KOWLOON",,2018-01-11,0
TP,51,2751175859,No Record,"N.K.I.L.6100, PHASE 3 OF LAGUNA CITY, CHA KWO LING ROAD, KWUN TONG, KOWLOON",,2018-05-25,0
TP,51,2751227992,No Record,"42 KUNG LOK ROAD, KWUN TONG, KOWLOON",,2017-11-07,0
TP,51,2751800018,No Record,"2/F (PORTION) & 3/F (PORTION), CHEERFUL COURT, 55 CHOI HA ROAD, NGAU TAU KOK, KWUN TONG, KOWLOON",,2018-06-28,0
TP,51,2751800054,No Record,"PORTION OF 10/F & PORTION OF 11/F, 8 CLEAR WATER BAY ROAD, KOWLOON",,2018-05-10,0
TP,51,2751800063,No Record,"2/F (MINOR PORTION) & 3/F (MINOR PORTION) AT CANARYSIDE, 8 SHUNG SHUN STREET, KOWLOON",,2018-04-06,0
TP,51,2751800072,No Record,"G/F & R/F(PORTION) SWIMMING POOL, FUKIEN SECONDARY SCHOOL, NO. 83 CHUN WAH ROAD, KWUN TONG, KOWLOON",,2018-05-06,0
TP,51,2751800090,No Record,"2/F (PORTION) & 3/F (PORTION), THE SPECTACLE, NO. 8 CHO YUEN STREET, YAU TONG, KOWLOON",,2018-11-17,0
TP,51,2751800106,UNITED CHRISTIAN COLLEGE (KOWLOON EAST),"G/F (PORTION), UNITED CHRISTIAN COLLEGE (KOWLOON EAST), 2 LEE ON LANE, KWUN TONG, KOWLOON",,2017-11-17,0
TP,51,2751800115,L'hotel élan,"L'HOTEL ÉLAN AT 33/F PORTION & 35/F PORTION, 38 CHONG YIP STREET, KTIL 433, KWUN TONG, KOWLOON",,2018-01-15,0
TP,51,2751800124,DORSETT KWUN TONG,"2/F., (PORTION) & 3/F., (PORTION), DORSETT REGENCY HOTEL KWUN TONG, 84 HUNG TO ROAD, KWUN TONG, KOWLOON",,2018-08-26,0
TP,51,2751800133,No Record,"GROUND FLOOR (SOUTHWEST CORNER) AND LOWER GROUNDFLOOR (SOUTHWEST CORNER) OF THE KELLETT SCHOOL,LAM HING STREET/NKIL NO. 6504, KOWLOON BAY,INTERSECTION OF KAI CHEUNG ROAD AND, WANG KWONG ROAD, KOWLOON BAY, KOWLOON",,2018-03-19,0
TP,51,2751800142,Ocean One,"2/F PORTION AND 3/F PORTION, NO.6 SHUNG SHUN STREET, YAU TONG, KWUN TONG, KOWLOON",,2018-04-15,0
TP,51,2751800151,No Record,"G/F PORTION, 1/F PORTION, 8 YUET WAH STREET, KWUN TONG, KOWLOON",,2018-04-22,0
TP,51,2751800160,No Record,"G/F (PORTION) AT NORD ANGLIA INTERNATIONAL SCHOOL AT 11 ON TIN STREET, LAM TIN, KOWLOON",,2018-08-05,0
TP,51,2751800179,(No Record Found),"7/F (PORTION) AND 6/F (PORTION), PENINSULA EAST, 9 SHUNG YIU STREET, 3, 5, 7, 9 AND 11 TUNG YUEN STREET AND 3 SHUNG TAK WAI, YAU TONG, KOWLOON",,2018-07-31,0
TP,17,2717000016,No Record,"LEVEL PL3, 8 TUNG CHUNG WATERFRONT ROAD, TUNG CHUNG, LANTAU ISLAND, NEW TERRITORIES",,2018-01-29,0
TP,17,2717000025,No Record,"HKRP, DD 352, LOT 385, DISCOVERY BAY, LANTAU ISLAND, NEW TERRITORIES",,2018-03-31,0
TP,17,2717000034,No Record,"DD 2, LOT 648, SILVERMINE BAY, MUI WO, LANTAU ISLAND, NEW TERRITORIES",,2018-03-31,0
TP,17,2717000043,No Record,"DISCOVERY BAY GOLF CLUB LIMITED, VALLEY ROAD, DISCOVERY BAY, LANTAU ISLAND, NEW TERRITORIES",,2018-03-31,0
TP,17,2717000052,No Record,"THE WARWICK HOTEL, LOT 1147, CHEUNG CHAU, NEW TERRITORIES",,2018-03-31,0
TP,17,2717000061,No Record,"LEYBURN VILLAS, DD 332, LOT 695, CHEUNG SHA, LANTAU ISLAND, NEW TERRITORIES",,2018-03-31,0
TP,17,2717000070,No Record,"BUTTERFLY CREST, DD 331, LOT 236, CHEUNG FU STREET, CHEUNG SHA, LANTAU ISLAND, NEW TERRITORIES",,2018-03-31,0
TP,17,2717000089,No Record,"GREENERY CREST, LOT 1780, CHEUNG CHAU, NEW TERRITORIES",,2018-03-31,0
TP,17,2717000098,No Record,"DISCOVERY BAY MARINA CLUB, DISCOVERY BAY, LANTAU ISLAND, NEW TERRITORIES",,2018-03-31,0
TP,17,2717000113,No Record,"4 MING FAI ROAD, CHEUNG CHAU, NEW TERRITORIES",,2018-03-31,0
TP,17,2717000122,No Record,"PORTION OF 3/F, REGAL AIRPORT HOTEL, 9 CHEONG TAT ROAD, CHEK LAP KOK, LANTAU ISLAND, NEW TERRITORIES",,2018-05-17,0
TP,17,2717000131,No Record,"LOT 1779, CHEUNG CHAU, NEW TERRITORIES",,2018-08-01,0
TP,17,2717000159,No Record,"3/F., DAKOTAS LEISURE CENTRE, 8 SCENIC ROAD, H.K. INT'L AIRPORT, CHEK LAP KOK, LANTAU ISLAND, NEW TERRITORIES",,2018-08-17,0
TP,17,2717000168,No Record,"G/F., DRAGONAIR HOUSE, 11 TUNG FAI ROAD, CHEK LAP KOK, LANTAU ISLAND, NEW TERRITORIES",,2018-08-17,0
TP,17,2717000177,No Record,"OUTDOOR SWIMMING POOL, 3/F., CARIBBEAN COAST, TUNG CHUNG, LANTAU ISLAND, NEW TERRITORIES",,2018-08-25,0
TP,17,2717000186,No Record,"INDOOR SWIMMING POOL, 2/F., CARIBBEAN COAST, TUNG CHUNG, LANTAU ISLAND, NEW TERRITORIES",,2018-08-25,0
TP,17,2717000195,No Record,"BASEMENT (PTN), G/F (PTN) & M/F (PTN) OF CLUB HOUSE, 12 TUNG CHUNG WATERFRONT ROAD, TUNG CHUNG, LANTAU ISLAND, NEW TERRITORIES",,2018-09-23,0
TP,17,2717000201,No Record,"TUNG CHUNG STATION DEVELOPMENT PACKAGE ONE, TCTL1, SITE 1A, TUNG CHUNG, LANTAU ISLAND, NEW TERRITORIES",,2018-09-27,0
TP,17,2717000210,No Record,"UG/F & G/F (PORTION), DISCOVERY BAY NORTH RESIDENTS' CLUB DEVELOPMENT, THE R.P. OF LOT NO.385 & THE EXTENSIONS THERETO IN DD NO. 352, DISCOVERY BAY, LANTAU ISLAND, NEW TERRITORIES",,2018-04-21,0
TP,17,2717000229,Disney's Hollywood Hotel,"LEVEL 1, DISNEY'S HOLLYWOOD HOTEL, HONG KONG DISNEYLAND RESORT, LANTAU ISLAND, NEW TERRITORIES",,2018-03-03,0
TP,17,2717000238,No Record,"LEVEL 1, HONG KONG DISNEYLAND HOTEL, HONG KONG DISNEYLAND RESORT, LANTAU ISLAND, HONG KONG",,2018-08-09,0
TP,17,2717800027,No Record,"3/F (PORTION) & 2/F (PORTION), NOVOTEL CITYGATE HONG KONG, 51 MAN TUNG ROAD, TUNG CHUNG, HONG KONG",,2018-05-07,0
TP,17,2717800036,No Record,"DISCOVERY BAY NORTH AREA N1C (PHASE 13), LANTAU ISLAND (G/F PORTION), HONG KONG",,2018-10-03,0
TP,17,2717800054,No Record,"PORTION OF B2/F., B1/F., 1/F & 2/F.,CARIBBEAN COAST, AREA 19, PHASE 6, TUNG CHUNG TCTL5, LANTAU, NEW TERRITORIES",,2018-06-28,0
TP,17,2717800072,DISCOVERY COLLEGE,"6/F (PORTION) & 5/F (PORTION), DISCOVERY COLLEGE, 38 SIENA AVE, DISCOVERY BAY, LANTAU ISLAND, N.T., HONG KONG",,2017-11-17,0
TP,17,2717800081,No Record,"U/G (PORTION), G/F (PORTION) OF HONG KONG SKYCITY MARRIOTT HOTEL, 1 SKY CITY ROAD EAST, HONG KONG INTERNATIONAL AIRPORT, LANTAU, HONG KONG",,2017-12-11,0
TP,17,2717800090,No Record,"LOT 747 DD 332, CHEUNG SHA, LANTAU ISLAND, NEW TERRITORIES",,2018-06-08,0
TP,17,2717800106,No Record,"AREA N1D, PHASE 14, DISCOVERY BAY NORTH, HONG KONG",,2018-04-16,0
TP,17,2717800115,No Record,"R/F(PORTION) & 1/F(PORTION) SECONDARY SCHOOL BUILDING, 2/F(PORTION) DISCOVERY CENTRE, DISCOVERY BAY INTERNATIONAL SCHOOL, DISCOVERY BAY ROAD, DISCOVERY BAY, LANTAU, HONG KONG",,2018-01-27,0
TP,17,2717800124,No Record,"PODIUM AT 2/F (PORTION), 2/F (PORTION), 1/F (PORTION), HOTEL IN AREA N3, DISCOVERY BAY, R.P. OF LOT 385 IN DD 352 AND EXTENSION, NEW TERRITORIES",,2018-06-02,0
TP,17,2717800142,N.A.,"G/F (PORTION) & BASEMENT (PORTION), CLUB HOUSE AT WHITESANDS,160 SOUTH LANTAU ROAD, LANTAU ISLAND, HONG KONG",,2018-01-21,0
TP,17,2717800151,(No Record Found),"1/F (PORTION) & 2/F (PORTION), 1 YING HONG STREET,1, 3 AND 5 YING TUNG ROAD, LANTAU ISLAND, NEW TERRITORIES",,2018-09-28,0
TP,17,2717800160,No Record,"B/F. (PORTION) AND G/F. (PORTION), PHASE 1 OF CENTURY LINK, 6 YING HONG STREET, LANTAU ISLAND, NEW TERRITORIES",,2017-11-30,0
TP,17,2717800179,Rain Drop Pool,"LEVEL 1 (PORTIONS), DISNEY EXPLORERS LODGE, HONG KONG DISNEYLAND RESORT, LANTAU ISLAND, HONG KONG",,2018-04-24,0
TP,17,2717800188,No Record,"B/F (PORTION) & 1/F (PORTION), PHASE 2, CENTURY LINK, 6 YING HONG STREET, LANTAU ISLAND, NEW TERRITORIES",,2018-07-23,0
TP,53,2753157662,No Record,"U/G 1(PORTION) & U/G 2(PORTION)NKIL 6040, HILL TOP GARDEN, FUNG SHING STREET, HAMMER HILL, WONG TAI SIN, KOWLOON",,2018-03-31,0
TP,53,2753162288,No Record,"2/F, SWIMMING POOL/CARPARK BOCK, NKIL 6023 TSUI CHUK GARDEN, WONG TAI SIN, KOWLOON",,2018-04-18,0
TP,53,2753163193,No Record,"LEVEL 1(PORTION) & LEVEL 3 (PORTION)NKIL 6028, BAY VIEW GARDEN, 2 WING TING ROAD, NGAU CHI WAN, WONG TAI SIN, KOWLOON",,2018-06-04,0
TP,53,2753190249,No Record,"GOOD HOPE SCHOOL, 303 CLEAR WATER BAY ROAD, NGAU CHI WAN, WONG TAI SIN, KOWLOON",,2018-09-25,0
TP,53,2753202625,No Record,"3/F(PORTION) & 4/F, SAN PO KONG PLAZA, 33 SHUNG LING STREET, SAN PO KONG, WONG TAI SIN, KOWLOON",,2018-09-01,0
TP,53,2753221785,No Record,"PODIUM LEVEL 4, GALAXIA, 3 LUNG POON STREET, DIAMOND HILL, WONG TAI SIN, KOWLOON",,2018-05-31,0
TP,53,2753229488,No Record,"SCENIC VIEW, 63 FUNG SHING STREET, NGAU CHI WAN, WONG TAI SIN, KOWLOON",,2017-12-07,0
TP,53,2753250679,No Record,"5/F(PORTION) & U3/F (PORTION), 183 HAMMER HILL ROAD, WONG TAI SIN, KOWLOON",,2018-05-27,0
TP,53,2753800021,No Record,"5/F (PORTION) & 6/F (PORTION) AT NO. 99 PO KONG VILLAGE ROAD, SAN PO KONG, KOWLOON",,2018-02-26,0
TP,53,2753800030,No Record,"PRIMARY SECTION, N.K.I.L. 3810 S.A.R.P. SA SS1 & R.P.& N.K.I.L. 4192, LG/F (PORTION) &G/F (PORTION), 383 JAT'S INCLINE, NGAU CHI WAN, KOWLOON",,2018-04-01,0
TP,53,2753800049,No Record,"6/F PORTION & 7/F (MAJOR PORTION), 46 SA PO ROAD, KOWLOON",,2018-06-03,0
TP,53,2753800058,ARIA,"2ND FLOOR (PORTION), 1ST FLOOR (PORTION) & GROUND FLOOR (PORTION), ARIA, 51 FUNG SHING STREET, NGAU CHI WAN, KOWLOON",,2018-04-28,0
TP,53,2753800067,No Record,"3/F(PORTION), 2/F(PORTION),THE LATITUDE, 638 PRINCE EDWARD ROAD EAST, SAN PO KONG, WONG TAI SIN, KOWLOON",,2018-05-19,0
TP,53,2753800076,No Record,"6/F( MAJOR PORTION), BILLIONNAIRE ROYALE, 83 SA PO ROAD, KOWLOON",,2018-06-13,0
TP,53,2753800085,LIONS RISE,"4/F (PORTION), 5/F (PORTION) AND 6/F (PORTION) AT LIONS RISE, PROPOSED COMPOSITE DEVELOPMENT ON N.K.I.L. 6309 AT NO.3 CHUN YAN STREET, WONG TAI SIN, KOWLOON",,2018-09-17,0
TP,53,2753800094,No Record,"2/F (PORTION) & 3/F (PORTION), 19 LUK HOP STREET, SAN PO KONG, KOWLOON",,2018-05-13,0
TS,96,4096000014,No Record,"SHEUNG SHUI SLAUGHTER HOUSE, AREA 2B, SHEUNG SHUI, NEW TERRITORIES",,2018-06-15,0
TS,91,4091000019,No Record,"KWAI CHUNG TOWN LOT NO. 343, KWAI CHUNG, NEW TERRITORIES",,2017-11-16,0
TS,17,4017000017,No Record,"PAK KOK TSUI ROAD, CHEUNG CHAU, NEW TERRITORIES",,2017-10-20,0
TU,18,2414001893,Fook Sau,"G/F, 25 NEW STREET, SHEUNG WAN, WESTERN, HONG KONG",,2017-12-31,0
TU,18,2414001936,Wing Sau,"G/F, 190 HOLLYWOOD ROAD, SHEUNG WAN, WESTERN, HONG KONG",,2017-12-31,0
TU,18,2414001972,Tin Sau,"G/F, 230 HOLLYWOOD ROAD, SHEUNG WAN, WESTERN, HONG KONG",,2018-09-15,0
TU,18,2414001990,Shing Fook,"G/F, 228 HOLLYWOOD ROAD, SHEUNG WAN, WESTERN, HONG KONG",,2017-12-04,0
TU,18,2414083976,Kung Sau,"G/F & C/L, 2 SQUARE STREET, WESTERN, HONG KONG",,2018-01-25,0
TU,18,2418800021,恩福,"FLAT C, 8/F., WING TAT COMMERCIAL BUILDING, 121 WING LOK STREET, SHEUNG WAN, HONG KONG",,2018-11-27,0
TU,52,2452004720,Wing Tak,"SHOP 3, G/F, WAH LAI BUILDING, 2 LO LUNG HANG STREET, HUNGHOM, KOWLOON CITY, KOWLOON",,2017-12-28,0
TU,52,2452004766,Fortuna Funeral Parlour Co.,"G/F, 51A WINSLOW ST, HUNGHOM, KOWLOON CITY, KOWLOON",,2018-09-24,0
TU,52,2452004818,Hung Fook Funeral,"G/F, 73 STATION LANE, HUNGHOM, KOWLOON CITY, KOWLOON",,2018-11-03,0
TU,52,2452004845,Universal Funeral Parlour Co. Ltd.,"UNIVERSAL FUNERAL PARLOUR CO LTD, 10-10A CHEONG HANG RD., HUNGHOM, KOWLOON CITY, KOWLOON",,2018-09-28,0
